transaction_id,customer_id,product_id,product_name,category,quantity_sold,unit_price,transaction_date,store_id,store_location,inventory_level,reorder_point,reorder_quantity,supplier_id,supplier_lead_time,customer_age,customer_gender,customer_income,customer_loyalty_level,payment_method,promotion_applied,promotion_type,weather_conditions,holiday_indicator,weekday,stockout_indicator,forecasted_demand,actual_demand
635,9149,9915,Colgate Toothpaste,Toothpaste,4,3.5,2023-09-13,5788,Lake Sandraland,53,41,242,1588,6,38,Other,62658,Bronze,Debit Card,True,Buy One Get One,Sunny,False,Wednesday,True,120,136
636,6982,8628,Colgate Whitening Strips,Teeth Whitening,8,25.0,2024-04-14,9932,Leeburgh,140,33,216,5184,11,52,Female,22682,Platinum,Debit Card,False,Discount,Cloudy,True,Sunday,False,133,87
637,7724,8568,Colgate Mouthwash,Mouthwash,10,5.0,2024-04-20,2625,West James,369,30,164,454,7,39,Other,61103,Bronze,Credit Card,True,Buy One Get One,Rainy,False,Saturday,True,52,51
638,7848,7245,Colgate Mouthwash,Mouthwash,9,5.0,2023-01-24,5601,Tabithatown,335,34,290,9397,7,55,Female,59193,Platinum,Mobile Payment,True,None,Cloudy,False,Tuesday,False,135,123
639,7972,6495,Colgate Toothpaste,Toothpaste,3,3.5,2023-12-04,3296,South Michelleport,101,20,180,2673,9,25,Other,57901,Bronze,Debit Card,True,None,Snowy,True,Monday,True,110,58
640,8952,5189,Colgate Whitening Strips,Teeth Whitening,8,25.0,2023-07-22,6650,Lake Anthonymouth,367,41,225,9345,3,49,Female,45733,Platinum,Mobile Payment,False,None,Snowy,True,Saturday,True,72,75
641,1797,2556,Colgate Toothbrush,Toothbrush,7,2.0,2024-05-11,1180,Laurenside,452,28,215,6441,3,40,Other,26237,Silver,Credit Card,True,None,Rainy,True,Saturday,True,93,107
642,1636,720,Colgate Mouthwash,Mouthwash,4,5.0,2024-09-13,2802,Michaelville,282,21,168,2030,13,53,Other,97654,Gold,Cash,False,None,Snowy,True,Friday,True,88,86
643,7688,2294,Colgate Mouthwash,Mouthwash,7,5.0,2024-09-05,6143,Lake Randallfort,495,43,113,8409,2,41,Female,102665,Silver,Debit Card,False,Buy One Get One,Sunny,False,Thursday,False,104,78
644,7338,8157,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-11-19,4163,Petermouth,192,39,167,4173,11,51,Other,47491,Bronze,Cash,False,Discount,Cloudy,True,Tuesday,True,103,140
645,3403,408,Colgate Whitening Strips,Teeth Whitening,7,25.0,2023-01-17,8125,Lake Stephaniestad,376,23,298,1625,9,70,Female,119959,Platinum,Cash,False,Discount,Cloudy,True,Tuesday,False,58,45
646,8294,3294,Colgate Mouthwash,Mouthwash,9,5.0,2023-03-08,8359,Laurenhaven,461,50,182,2649,2,66,Male,108860,Platinum,Debit Card,True,None,Rainy,True,Wednesday,False,122,131
647,9176,8274,Colgate Mouthwash,Mouthwash,9,5.0,2024-08-09,816,Fredport,82,25,147,1529,14,62,Other,22914,Platinum,Credit Card,False,None,Sunny,True,Friday,False,54,89
648,2842,7373,Colgate Whitening Strips,Teeth Whitening,1,25.0,2023-09-01,8320,New Amber,82,37,239,752,6,46,Other,91279,Platinum,Cash,False,Buy One Get One,Sunny,True,Friday,False,141,61
649,1915,4234,Colgate Toothpaste,Toothpaste,4,3.5,2023-11-16,404,Julieborough,336,30,191,5066,10,32,Female,87662,Platinum,Cash,False,Discount,Snowy,True,Thursday,False,134,74
650,6501,2381,Colgate Mouthwash,Mouthwash,1,5.0,2023-07-22,9670,Weeksberg,458,23,286,361,5,49,Other,110153,Silver,Cash,False,Buy One Get One,Rainy,False,Saturday,True,56,114
651,2690,869,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-08-02,4405,Marktown,179,31,116,5367,11,68,Male,32125,Bronze,Credit Card,True,Buy One Get One,Rainy,True,Friday,True,103,86
652,9873,4730,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-10-20,4896,Katieport,340,37,129,4503,4,63,Female,82653,Silver,Mobile Payment,True,None,Snowy,True,Sunday,False,103,65
653,9668,2129,Colgate Toothbrush,Toothbrush,2,2.0,2024-12-12,7136,Schultzchester,128,23,296,7374,5,32,Other,83210,Bronze,Debit Card,False,None,Sunny,True,Thursday,False,86,140
654,7537,5168,Colgate Mouthwash,Mouthwash,8,5.0,2024-07-07,5897,Henryview,167,39,295,6204,8,66,Other,33578,Platinum,Cash,False,None,Cloudy,True,Sunday,True,124,137
655,6589,1072,Colgate Toothbrush,Toothbrush,8,2.0,2023-03-29,507,Kylestad,387,24,252,3106,12,53,Other,68256,Platinum,Credit Card,False,None,Rainy,True,Wednesday,True,51,75
656,1089,9808,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-01-11,8497,Goldenton,384,31,235,2160,14,29,Female,23227,Platinum,Cash,False,Buy One Get One,Cloudy,True,Thursday,False,78,65
657,2509,4526,Colgate Mouthwash,Mouthwash,10,5.0,2023-11-09,4985,Smithport,68,36,106,6919,3,56,Other,55805,Bronze,Mobile Payment,True,Discount,Rainy,False,Thursday,True,149,67
658,5075,4926,Colgate Toothbrush,Toothbrush,3,2.0,2023-12-24,1979,South Matthewberg,168,20,186,8849,2,61,Male,62570,Gold,Cash,True,None,Snowy,True,Sunday,False,127,133
659,3763,172,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-03-24,2280,Brendanfurt,110,25,280,2939,8,37,Male,105668,Platinum,Cash,False,Discount,Sunny,True,Friday,True,57,67
660,2974,6095,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-12-09,4932,Williamsborough,249,23,289,1946,2,42,Other,74620,Silver,Credit Card,False,None,Sunny,False,Saturday,False,146,103
661,7125,8674,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-02-25,6243,North Jonathanview,428,45,245,1314,2,63,Other,66539,Platinum,Credit Card,True,Buy One Get One,Snowy,False,Saturday,True,135,107
662,8096,1117,Colgate Toothpaste,Toothpaste,6,3.5,2023-11-11,8598,Edgarland,67,47,156,8972,6,60,Other,48790,Bronze,Cash,False,None,Sunny,True,Saturday,True,131,133
663,5704,9906,Colgate Toothbrush,Toothbrush,1,2.0,2024-01-06,4167,East Laurachester,436,27,282,1658,3,19,Other,94129,Gold,Debit Card,False,None,Sunny,False,Saturday,True,88,77
664,4897,833,Colgate Toothpaste,Toothpaste,4,3.5,2023-02-03,2185,Johnborough,309,49,252,1330,10,56,Male,34174,Platinum,Credit Card,False,Buy One Get One,Rainy,False,Friday,False,107,75
665,2098,7401,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-08-19,9389,Donaldhaven,429,33,203,9851,11,50,Male,51004,Bronze,Debit Card,True,Buy One Get One,Rainy,False,Saturday,True,79,110
666,2070,6365,Colgate Whitening Strips,Teeth Whitening,10,25.0,2023-03-20,5710,Boydmouth,141,23,100,3102,3,56,Other,70111,Bronze,Cash,False,Buy One Get One,Sunny,False,Monday,False,52,69
667,8219,8226,Colgate Toothbrush,Toothbrush,5,2.0,2024-08-01,6383,West Patrick,221,46,286,36,12,31,Male,76861,Bronze,Credit Card,True,Discount,Snowy,True,Thursday,False,73,56
668,2558,1012,Colgate Mouthwash,Mouthwash,10,5.0,2023-09-16,5823,Antoniomouth,303,43,245,165,2,41,Other,59771,Bronze,Cash,True,Discount,Sunny,True,Saturday,True,66,49
669,6455,6569,Colgate Mouthwash,Mouthwash,5,5.0,2023-11-16,3790,Dwayneside,283,46,134,5998,6,62,Male,53085,Platinum,Debit Card,True,Discount,Sunny,False,Thursday,True,72,102
670,1813,8196,Colgate Mouthwash,Mouthwash,3,5.0,2023-05-01,8815,West Martha,351,38,152,7878,8,19,Male,92874,Gold,Cash,False,Buy One Get One,Cloudy,False,Monday,False,121,127
671,979,1832,Colgate Toothbrush,Toothbrush,8,2.0,2024-12-06,8791,Lake Michaelchester,201,38,242,8893,4,51,Female,40449,Silver,Mobile Payment,False,Discount,Snowy,True,Friday,True,76,80
672,6540,6141,Colgate Toothpaste,Toothpaste,7,3.5,2023-07-17,8819,Lake Victorborough,332,31,127,9962,12,50,Male,112499,Silver,Mobile Payment,True,None,Sunny,False,Monday,True,68,110
673,8409,156,Colgate Toothpaste,Toothpaste,3,3.5,2024-07-19,8922,Brownland,340,39,176,5890,10,30,Female,67952,Platinum,Debit Card,True,Buy One Get One,Cloudy,False,Friday,True,119,74
674,3594,8805,Colgate Toothpaste,Toothpaste,4,3.5,2023-07-07,7141,Jordanfurt,118,49,291,4372,14,68,Other,40811,Silver,Cash,True,Discount,Rainy,True,Friday,True,140,49
675,5819,6590,Colgate Mouthwash,Mouthwash,1,5.0,2023-10-04,3125,Port Williambury,440,37,176,2588,9,31,Female,119366,Gold,Mobile Payment,True,Buy One Get One,Rainy,False,Wednesday,True,62,70
676,8870,3724,Colgate Whitening Strips,Teeth Whitening,9,25.0,2023-03-16,7266,Williamtown,125,50,200,7544,2,24,Male,109425,Bronze,Credit Card,True,Buy One Get One,Snowy,False,Thursday,True,61,74
677,754,7691,Colgate Whitening Strips,Teeth Whitening,1,25.0,2023-07-12,6105,Port Brian,378,36,166,8666,2,33,Female,45897,Platinum,Credit Card,False,Buy One Get One,Snowy,True,Wednesday,True,147,40
678,9,851,Colgate Whitening Strips,Teeth Whitening,1,25.0,2023-04-24,1824,Lake Susan,312,35,259,9131,4,53,Male,21991,Silver,Mobile Payment,True,Discount,Rainy,True,Monday,True,62,133
679,3414,4114,Colgate Mouthwash,Mouthwash,5,5.0,2023-10-08,6802,Josestad,272,36,268,5365,3,45,Male,80607,Silver,Mobile Payment,True,None,Cloudy,True,Sunday,True,111,111
680,3812,5153,Colgate Toothbrush,Toothbrush,10,2.0,2023-12-13,2829,Evansshire,338,33,266,1937,12,30,Other,103335,Platinum,Debit Card,False,Discount,Rainy,True,Wednesday,True,65,46
681,9394,5855,Colgate Mouthwash,Mouthwash,6,5.0,2024-03-26,2937,West Drew,76,36,230,5578,9,44,Other,107731,Platinum,Cash,True,Discount,Snowy,True,Tuesday,True,112,121
682,2884,7905,Colgate Toothbrush,Toothbrush,10,2.0,2024-02-15,5114,Harringtonburgh,129,27,246,859,14,27,Male,63411,Gold,Cash,True,Buy One Get One,Rainy,False,Thursday,True,98,67
683,4702,537,Colgate Toothbrush,Toothbrush,7,2.0,2023-02-18,4084,Mullinsbury,273,23,178,7254,12,62,Male,41078,Silver,Mobile Payment,True,Buy One Get One,Cloudy,False,Saturday,False,95,74
684,9443,4166,Colgate Mouthwash,Mouthwash,6,5.0,2024-03-15,6193,Lopezstad,124,42,205,3136,10,47,Other,96380,Bronze,Mobile Payment,False,Buy One Get One,Cloudy,False,Friday,False,125,121
685,9934,2452,Colgate Mouthwash,Mouthwash,7,5.0,2024-07-11,3196,West John,177,47,172,4897,4,28,Other,46006,Gold,Credit Card,True,Discount,Rainy,False,Thursday,True,92,77
686,2164,7098,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-11-26,634,Mcdonaldville,411,46,172,9387,7,34,Other,88983,Platinum,Cash,True,Buy One Get One,Snowy,True,Tuesday,False,61,83
687,1280,4772,Colgate Toothpaste,Toothpaste,5,3.5,2024-10-08,6272,South Bridgetbury,445,38,180,1669,8,21,Female,108248,Silver,Debit Card,False,Buy One Get One,Cloudy,False,Tuesday,False,133,47
688,2485,2267,Colgate Mouthwash,Mouthwash,1,5.0,2023-08-07,5692,Higginsberg,491,38,234,3693,5,41,Male,21253,Bronze,Cash,False,Buy One Get One,Rainy,True,Monday,False,143,92
689,3230,7609,Colgate Toothpaste,Toothpaste,3,3.5,2023-10-06,3832,Michaeltown,282,35,187,6690,4,43,Other,78953,Gold,Credit Card,True,Buy One Get One,Rainy,False,Friday,True,140,122
690,6952,7812,Colgate Mouthwash,Mouthwash,6,5.0,2023-06-06,4679,Jamestown,171,32,240,914,6,46,Other,46279,Silver,Mobile Payment,False,Buy One Get One,Sunny,True,Tuesday,False,99,134
691,5892,4859,Colgate Toothbrush,Toothbrush,3,2.0,2023-10-12,7202,Morganhaven,469,33,189,7339,9,25,Female,70956,Platinum,Mobile Payment,True,None,Snowy,False,Thursday,False,67,47
692,5914,4910,Colgate Toothpaste,Toothpaste,9,3.5,2023-08-10,8810,Wilcoxland,117,21,209,8152,4,33,Other,108095,Gold,Credit Card,True,None,Rainy,False,Thursday,True,68,69
693,6738,6517,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-09-11,6146,Katherineland,300,44,157,6449,9,63,Female,41028,Gold,Cash,False,Discount,Rainy,False,Wednesday,False,51,110
694,9896,2233,Colgate Toothpaste,Toothpaste,8,3.5,2024-01-06,9363,Munozmouth,418,20,144,2595,3,35,Female,90134,Gold,Credit Card,False,None,Sunny,True,Saturday,True,76,140
695,2836,6708,Colgate Mouthwash,Mouthwash,5,5.0,2024-12-26,2208,Port Michaelshire,491,42,157,5918,6,52,Female,59902,Gold,Credit Card,False,Discount,Sunny,True,Thursday,True,96,135
696,2205,9757,Colgate Mouthwash,Mouthwash,5,5.0,2023-10-17,6810,East Taratown,142,34,212,5364,3,53,Male,61207,Gold,Mobile Payment,True,Discount,Rainy,True,Tuesday,False,126,99
697,9025,747,Colgate Toothbrush,Toothbrush,9,2.0,2023-12-11,5968,North Roger,354,44,111,43,11,54,Male,78982,Platinum,Debit Card,False,Discount,Rainy,False,Monday,True,74,66
698,6866,6819,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-05-03,4829,Christinetown,492,36,116,8728,5,25,Other,99458,Gold,Credit Card,False,Buy One Get One,Rainy,True,Friday,False,107,70
699,4917,4667,Colgate Toothbrush,Toothbrush,2,2.0,2024-10-14,273,South Scott,140,49,294,830,14,21,Other,93908,Silver,Credit Card,False,Buy One Get One,Sunny,True,Monday,False,89,131
700,9998,3771,Colgate Whitening Strips,Teeth Whitening,3,25.0,2024-04-27,4328,Josephberg,437,49,190,1823,13,52,Male,52050,Gold,Credit Card,True,Discount,Cloudy,True,Saturday,False,70,99
701,532,793,Colgate Mouthwash,Mouthwash,7,5.0,2023-12-07,6428,East Judithtown,139,22,204,2783,12,54,Other,100701,Platinum,Mobile Payment,True,Buy One Get One,Cloudy,True,Thursday,True,102,82
702,4017,5664,Colgate Mouthwash,Mouthwash,9,5.0,2023-10-22,9827,Natashaville,329,20,215,2913,4,32,Male,85826,Platinum,Debit Card,False,None,Sunny,True,Sunday,True,133,60
703,5341,5021,Colgate Toothpaste,Toothpaste,6,3.5,2023-12-09,9480,West Brian,315,38,196,4792,11,68,Female,88142,Bronze,Mobile Payment,True,Discount,Rainy,True,Saturday,False,142,64
704,7880,603,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-02-11,4459,Bruceside,302,24,175,3259,14,46,Male,55637,Gold,Cash,False,Buy One Get One,Snowy,False,Sunday,True,92,77
705,9471,1045,Colgate Toothbrush,Toothbrush,2,2.0,2023-06-07,4049,East Alexander,463,38,271,5040,10,54,Female,114877,Bronze,Credit Card,False,None,Sunny,False,Wednesday,True,101,42
706,2248,3087,Colgate Toothpaste,Toothpaste,9,3.5,2023-09-27,6862,Evansshire,211,25,178,4729,6,28,Male,36267,Gold,Mobile Payment,False,Discount,Snowy,False,Wednesday,True,84,123
707,1012,6587,Colgate Toothbrush,Toothbrush,9,2.0,2024-07-28,7953,East Shirley,133,25,212,686,10,37,Male,42528,Bronze,Debit Card,True,None,Rainy,False,Sunday,True,108,83
708,2371,6438,Colgate Whitening Strips,Teeth Whitening,8,25.0,2023-01-31,8242,Veronicaland,51,36,128,8314,13,24,Female,81024,Bronze,Debit Card,False,None,Rainy,True,Tuesday,True,81,66
709,3068,7741,Colgate Toothbrush,Toothbrush,1,2.0,2023-04-10,3418,Roseborough,208,23,238,2439,7,41,Male,103432,Silver,Mobile Payment,True,Buy One Get One,Sunny,False,Monday,False,132,50
710,9073,2170,Colgate Mouthwash,Mouthwash,2,5.0,2024-10-22,1177,Veronicatown,90,25,116,8186,9,68,Female,24116,Bronze,Debit Card,False,Buy One Get One,Sunny,False,Tuesday,True,81,106
711,1619,578,Colgate Whitening Strips,Teeth Whitening,10,25.0,2024-07-30,4599,South Richard,356,49,153,1200,10,47,Female,49412,Bronze,Mobile Payment,True,Discount,Rainy,True,Tuesday,True,50,86
712,7259,3157,Colgate Mouthwash,Mouthwash,10,5.0,2024-09-21,7233,East Georgemouth,155,34,174,7454,3,61,Male,79676,Gold,Debit Card,True,Discount,Rainy,False,Saturday,False,70,65
713,9003,9477,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-10-03,1481,Catherineport,484,35,148,6406,14,43,Male,52928,Silver,Credit Card,True,Discount,Sunny,True,Tuesday,True,143,123
714,7868,4821,Colgate Mouthwash,Mouthwash,4,5.0,2023-12-02,9598,New Cindy,254,25,141,2984,5,22,Female,40650,Gold,Debit Card,False,None,Cloudy,True,Saturday,True,86,119
715,5175,7570,Colgate Mouthwash,Mouthwash,5,5.0,2023-09-21,8703,West Larryborough,112,32,282,2970,12,51,Male,85134,Silver,Mobile Payment,False,Discount,Sunny,False,Thursday,False,96,76
716,5042,8522,Colgate Toothbrush,Toothbrush,5,2.0,2023-01-12,460,Port Randall,495,41,254,8852,8,37,Female,55429,Bronze,Mobile Payment,False,Discount,Sunny,False,Thursday,False,121,103
717,8469,1573,Colgate Toothbrush,Toothbrush,9,2.0,2024-10-23,9164,West Jamesville,487,44,151,4782,11,24,Male,107616,Gold,Debit Card,True,None,Snowy,False,Wednesday,True,78,139
718,7590,3635,Colgate Whitening Strips,Teeth Whitening,9,25.0,2023-12-09,7586,North Michael,112,37,166,5039,14,48,Male,40099,Gold,Credit Card,False,Discount,Cloudy,True,Saturday,True,88,85
719,8116,8214,Colgate Toothbrush,Toothbrush,10,2.0,2024-09-07,3782,Marshton,286,22,117,9713,6,46,Female,66042,Platinum,Debit Card,False,Discount,Sunny,False,Saturday,True,136,105
720,3686,1996,Colgate Whitening Strips,Teeth Whitening,6,25.0,2023-06-27,8936,Colemanview,119,41,167,1935,8,42,Male,36010,Platinum,Cash,False,Buy One Get One,Snowy,False,Tuesday,True,129,108
721,3106,1060,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-09-01,6718,New Noahhaven,209,22,263,4488,3,32,Male,92474,Silver,Mobile Payment,True,Buy One Get One,Cloudy,True,Friday,True,100,83
722,19,4710,Colgate Toothpaste,Toothpaste,6,3.5,2023-11-21,5389,North Deborah,325,32,143,4633,2,60,Female,35476,Platinum,Debit Card,False,Discount,Cloudy,False,Tuesday,True,110,58
723,7156,7643,Colgate Whitening Strips,Teeth Whitening,5,25.0,2023-12-17,7014,Rogerberg,295,26,124,3302,6,52,Male,60469,Platinum,Mobile Payment,False,None,Snowy,True,Sunday,True,126,66
724,6216,6778,Colgate Mouthwash,Mouthwash,8,5.0,2024-02-04,4188,Carrollhaven,141,25,145,5959,5,18,Male,50347,Gold,Cash,False,Buy One Get One,Rainy,False,Sunday,True,56,70
725,9133,227,Colgate Mouthwash,Mouthwash,7,5.0,2024-07-20,383,Cruztown,356,47,182,2427,2,47,Female,46962,Platinum,Credit Card,False,Discount,Snowy,True,Saturday,False,70,108
726,4285,4892,Colgate Whitening Strips,Teeth Whitening,3,25.0,2023-12-26,3005,New Ashleytown,459,29,268,7991,11,51,Male,24723,Gold,Credit Card,False,Buy One Get One,Sunny,False,Tuesday,False,70,124
727,8171,1352,Colgate Toothpaste,Toothpaste,8,3.5,2023-08-21,1829,Port Alyssaland,177,40,103,2387,9,43,Other,104265,Platinum,Mobile Payment,True,None,Rainy,False,Monday,True,140,99
728,2432,3587,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-10-13,8418,West Jennifermouth,429,23,217,3642,13,51,Female,20713,Platinum,Mobile Payment,False,Discount,Cloudy,False,Friday,False,92,61
729,1671,1662,Colgate Mouthwash,Mouthwash,1,5.0,2024-06-24,9533,New Wesley,411,29,113,9428,9,50,Female,26576,Silver,Cash,True,None,Rainy,False,Monday,True,128,140
730,3211,200,Colgate Mouthwash,Mouthwash,7,5.0,2024-12-11,1655,Sarahstad,103,26,152,2754,11,68,Female,21700,Platinum,Cash,False,Buy One Get One,Rainy,False,Wednesday,False,115,131
731,6207,7580,Colgate Toothpaste,Toothpaste,3,3.5,2024-01-09,4582,West Sharonbury,489,39,277,1758,7,54,Other,73477,Bronze,Mobile Payment,False,None,Cloudy,False,Tuesday,False,149,94
732,9652,6912,Colgate Mouthwash,Mouthwash,4,5.0,2023-07-05,4099,Lake Andrew,77,42,201,6112,13,19,Male,68987,Gold,Credit Card,True,Discount,Rainy,False,Wednesday,True,65,77
733,3325,446,Colgate Toothbrush,Toothbrush,6,2.0,2024-06-16,1279,New Harrymouth,456,31,229,1004,14,53,Other,63475,Gold,Credit Card,True,None,Snowy,False,Sunday,False,89,127
734,1137,4940,Colgate Toothpaste,Toothpaste,10,3.5,2023-11-26,6211,Davisland,250,50,129,600,4,55,Female,97893,Platinum,Debit Card,False,Discount,Rainy,True,Sunday,False,63,71
735,8935,8646,Colgate Toothbrush,Toothbrush,10,2.0,2023-06-10,2087,South Matthewville,407,41,119,6904,3,39,Other,53767,Platinum,Mobile Payment,False,None,Snowy,False,Saturday,True,124,97
736,7921,8338,Colgate Toothbrush,Toothbrush,7,2.0,2024-03-05,5049,Dylanville,390,30,222,4875,14,51,Other,34202,Silver,Mobile Payment,False,Discount,Snowy,False,Tuesday,True,132,50
737,9775,7897,Colgate Whitening Strips,Teeth Whitening,4,25.0,2023-07-26,2378,Port Christopher,109,21,183,5153,7,66,Other,72074,Bronze,Credit Card,False,None,Snowy,False,Wednesday,False,113,111
738,5391,331,Colgate Toothbrush,Toothbrush,6,2.0,2024-04-09,9469,Lake Mary,256,40,284,5048,3,21,Male,102052,Gold,Mobile Payment,True,Discount,Rainy,False,Tuesday,False,126,120
739,3437,3542,Colgate Mouthwash,Mouthwash,1,5.0,2025-01-07,3502,Andrewborough,341,35,259,7273,5,58,Female,94822,Platinum,Credit Card,True,Buy One Get One,Rainy,True,Tuesday,False,121,81
740,3252,3700,Colgate Whitening Strips,Teeth Whitening,4,25.0,2024-01-31,3275,East Keithshire,367,46,253,151,4,33,Female,47423,Gold,Cash,False,Discount,Rainy,True,Wednesday,False,122,97
741,7795,6801,Colgate Toothbrush,Toothbrush,1,2.0,2023-05-16,8087,Martinezchester,278,42,264,5169,2,34,Female,39895,Silver,Credit Card,False,Discount,Snowy,True,Tuesday,True,101,105
742,7858,6003,Colgate Toothbrush,Toothbrush,6,2.0,2023-07-05,3881,Timland,299,49,194,9117,2,35,Male,113909,Silver,Mobile Payment,False,None,Rainy,False,Wednesday,False,84,50
743,4762,5500,Colgate Toothpaste,Toothpaste,4,3.5,2023-04-02,8547,Kirbyhaven,460,30,179,9856,2,51,Female,89112,Silver,Mobile Payment,True,Discount,Cloudy,False,Sunday,True,120,62
744,3538,7256,Colgate Whitening Strips,Teeth Whitening,5,25.0,2024-07-04,1428,East Michaelbury,268,41,247,5233,12,56,Female,52694,Bronze,Cash,True,Buy One Get One,Rainy,False,Thursday,False,148,102
745,2363,4559,Colgate Whitening Strips,Teeth Whitening,1,25.0,2023-08-05,6925,Port Markshire,456,33,258,2997,6,57,Male,91496,Bronze,Credit Card,True,Buy One Get One,Rainy,True,Saturday,False,98,108
746,6152,554,Colgate Toothpaste,Toothpaste,9,3.5,2023-10-22,4738,South Jasonchester,479,50,186,2061,11,21,Other,42067,Bronze,Debit Card,False,Buy One Get One,Cloudy,False,Sunday,False,121,81
747,5953,4803,Colgate Mouthwash,Mouthwash,9,5.0,2024-05-18,6490,South Reginaldstad,159,41,155,9985,11,23,Female,113994,Platinum,Mobile Payment,True,Buy One Get One,Snowy,False,Saturday,False,67,43
748,4785,3534,Colgate Whitening Strips,Teeth Whitening,1,25.0,2024-07-20,1471,Popeport,304,49,105,9086,7,38,Male,32083,Platinum,Credit Card,True,Discount,Rainy,False,Saturday,False,66,82
749,3293,2997,Colgate Whitening Strips,Teeth Whitening,2,25.0,2024-11-03,7552,Hansenmouth,500,27,276,9639,8,51,Female,91895,Platinum,Debit Card,True,Discount,Rainy,True,Sunday,True,150,118
750,276,5504,Colgate Mouthwash,Mouthwash,4,5.0,2023-01-15,2107,Underwoodshire,149,28,130,2761,13,43,Other,110647,Platinum,Debit Card,False,Discount,Sunny,True,Sunday,True,82,66
